,Unnamed: 0,name,title,company_ticker,source
31097,31097,Ms. Rozlin Hassan,Head of Petroleum Engineering for Malaysia,LNDNF,yahoo
31098,31098,Mr. C. Matthew Olton,Sr. VP of Corp. Devel. & Strategy,TENB,yahoo
31099,31099,Mr. Kermit Nolan,Corp. VP & Chief Accounting Officer,SYNA,yahoo
31100,31100,Mr. Tony George,Exec. VP of HR,IKTSY,yahoo
31101,31101,Mr. Hugo Rafael GÃ³mez DÃ­az,Chief Operating Officer,GMXTF,yahoo
31102,31102,Mr. Atte Palomaki,"Exec. VP of Communications, Branding & Marketing and Member of Board of Management",WRTBF,yahoo
31103,31103,Mr. Vadim Lipovetsky,Chief Investment Officer,AIZ,yahoo
31104,31104,Makoto Yoshitaka,Managing Director and Operating Officer for Bus. Devel.,JSGRY,yahoo
31105,31105,Mr. Michael Brooker,Sr. VP of IT & Chief Information Officer,SYNA,yahoo
31106,31106,Mr. Raymond Pirie,VP of Exploration & Production,IKTSY,yahoo
31107,31107,Mr. Francisco Jurado Martinez,Legal Director,GMXTF,yahoo
31108,31108,Ms. Alid Dettke,Exec. VP of HR & Member of Management Board,WRTBF,yahoo
31109,31109,Mr. Yang Chin Chen,Chief Integration Officer,JSGRY,yahoo
31110,31110,Munjal Shah,Investor Relations Officer,SYNA,yahoo
31111,31111,Mr. Dimitry DiRienzo,"Sr. VP, Chief Accounting Officer & Controller",AIZ,yahoo
31112,31112,Mr. Ian Galloway,"Exec. VP of Middle-East, Africa & Global Trade",IKTSY,yahoo
31113,31113,Mr. Thierry Le Henaff,Chairman & CEO,ARKAY,yahoo
31114,31114,Mr. Emilio Carrillo Gamboa,Sec. & Director,GMXTF,yahoo
31115,31115,Ms. Tamara De Gruyter,"Pres of Wartsila Marine Systems, EVP, Head of Portfolio Bus. & Member of Management Board",WRTBF,yahoo
31116,31116,Mr. Paul Flowers,Chief Design Officer,JSGRY,yahoo
31117,31117,Ms. Marie-JosÃ© Donsion,Chief Financial Officer,ARKAY,yahoo
31118,31118,Brian Gray,Sr. VP of Product Intelligence & Retail Services,IKTSY,yahoo
31119,31119,Mr. Joseph A. Surber III,Sr. VP & Global Technology Officer,AIZ,yahoo
31120,31120,Mr. Todd Lepinski,Sr. VP of Worldwide Sales,SYNA,yahoo
31121,31121,Mr. Nik Bafana,Chief of Staff,JSGRY,yahoo
31122,31122,Mr. Sharad Chandra Mehrotra,Chief Exec. Officer,TACYY,yahoo
31123,31123,Mr. Sean P. Fernback,"Pres of Wartsila Voyage, Exec. VP & Member of Board of Management",WRTBF,yahoo
31124,31124,Mr. Christian Collette,Chief Technical Officer,ARKAY,yahoo
31125,31125,Ms. Nicole Singer,Sr. VP & Chief HR Officer,SYNA,yahoo
31126,31126,Ms. Suzanne Shepherd,Sr. VP of Investor Relations & Sustainability,AIZ,yahoo
31127,31127,Mr. Satoshi Yoshida,Exec. Officer & Exec. VP of LIXIL Housing Technology (LHT) Japan,JSGRY,yahoo
31128,31128,Mr. Nakul Sehgal,Chief Financial Officer,TACYY,yahoo
31129,31129,Ms. Sophie Fouillat,VP of Investor Relations,ARKAY,yahoo
31130,31130,Mr. Sushil Purohit,"Pres of Energy, Exec. VP & Member of Board of Management",WRTBF,yahoo
31131,31131,Mr. John Pawloski,Sr. VP & Chief Compliance Officer,AIZ,yahoo
31132,31132,Mr. Thierry Parmentier,Exec. VP of HR & Corp. Communication,ARKAY,yahoo
31133,31133,Ms. Peeraya Rodkorn,Chief Accountant and Head of Financial Accounting & Reporting Department,TACYY,yahoo
31134,31134,Mr. Tuomas Salosaari,Chief Information Officer,WRTBF,yahoo
31135,31135,Mr. Marc Schuller,"Chief Operating Officer of Coating Solutions, Intermediates & Advanced Materials Bus.es Segments",ARKAY,yahoo
31136,31136,Mr. Prathet Tankuranun,Chief Technology Officer,TACYY,yahoo
31137,31137,Mr. Yeow Chor Lee,"Group MD, CEO & Exec. Director",IOIOF,yahoo
31138,31138,Mr. Bernard Boyer,Exec. VP of Strategy,ARKAY,yahoo
31139,31139,Naureen Quayum,Head of Investor Relations,TACYY,yahoo
31140,31140,Mr. Kian Beng Kong,Group Chief Financial Officer,IOIOF,yahoo
31141,31141,Mr. Louhalertdecha Thanatt,Head of Ethics & Compliance Officer,TACYY,yahoo
31142,31142,Ms. Marie-Pierre Chevallier,Sr. VP of Performance Additives,ARKAY,yahoo
31143,31143,Ms. Farah Suhanah Binti Ahmad Sarji,Group Legal Counsel,IOIOF,yahoo
31144,31144,Mr. Frederic Gauvard,Chief Digital Officer,ARKAY,yahoo
31145,31145,Ms. Tipayarat Kaewsringam,Chief Sales Officer,TACYY,yahoo
31146,31146,Mr. Choon Wah Lai,Chief Operating Officer of Penang - Oleochemical,IOIOF,yahoo
31147,31147,Mr. How Lih Ren,Chief Marketing Officer,TACYY,yahoo
31148,31148,Mr. Luc Benoit-Cattin,Exec. VP of Industry & CSR,ARKAY,yahoo
31149,31149,Mr. Gurdev Singh Bhatti,Chief Operating Officer of Johar - Olechemicals,IOIOF,yahoo
31150,31150,Ms. Nardrerdee Arj-Harnwongse,Chief People Officer,TACYY,yahoo
31151,31151,Mr. Irwin C. Lee,"CEO, Pres & Director",UVRBF,yahoo
31152,31152,Mr. Jit Uei Lim,Group Head of Commodity Marketing,IOIOF,yahoo
31153,31153,Mrs. Thitima Srichuntrapun,Head of Internal Audit Department,TACYY,yahoo
31154,31154,Mr. Amir Aghdaei,"Pres, CEO & Director",NVST,yahoo
31155,31155,Ms. Jolie Hodson,CEO & Exec. Director,NZTCF,yahoo
31156,31156,Mr. Francisco M. Del Mundo,CFO & Sr. VP,UVRBF,yahoo
31157,31157,Mr. Andrew Cole BAppSc(Hons),"MD, CEO & Director",OZMLF,yahoo
31158,31158,Mr. Howard H. Yu,Sr. VP & CFO,NVST,yahoo
31159,31159,Mr. Kea Ang Ling,Head of Group Internal Audit,IOIOF,yahoo
31160,31160,Ms. Karen Therese C. Salgado,Chief Information Officer,UVRBF,yahoo
31161,31161,"Mr. Warrick R. J. Ranson BBus (Acc.), F.C.A., FCA, GAICD, M.B.A., MBA",Fin. & Governance Exec.,OZMLF,yahoo
31162,31162,Mr. Stefan Knight,Fin. Director,NZTCF,yahoo
31163,31163,Mr. Mark E. Nance,"Sr. VP, Gen. Counsel & Sec.",NVST,yahoo
31164,31164,Dr. Surina binti Ismail,Group Head of Sustainability,IOIOF,yahoo
31165,31165,Jose Miguel T. Manalang,Director of Strategy & Investor Relations,UVRBF,yahoo
31166,31166,Mr. Nicholas John Robert Walker,Pres & CEO,LNEGY,yahoo
31167,31167,Mr. Steven Paul McClare,Acting Australian Chief Operations Officer,OZMLF,yahoo
31168,31168,Mr. Mark Beder,Technology Director,NZTCF,yahoo
31169,31169,Mr. Jean-Claude E. Kyrillos,Sr. VP and Pres of KaVo & DTX,NVST,yahoo
31170,31170,Mr. Thomas Kummer,Chief Operating Officer of Germany- Oleochemical,IOIOF,yahoo
31171,31171,Ms. Rhodora T. Lao,Corp. Controller and Chief Compliance & Risk Officer,UVRBF,yahoo
31172,31172,Mr. Teitur Poulsen,Chief Financial Officer,LNEGY,yahoo
31173,31173,Ms. Kerrina Chadwick,Head of Investor Relations & Corp. Affairs Exec.,OZMLF,yahoo
31174,31174,Chante Mueller,Head of Investor Relations,NZTCF,yahoo
31175,31175,Mr. Patrik Eriksson,Sr. VP & Pres of Nobel Biocare,NVST,yahoo
31176,31176,Attorney Elvin Michael L. Cruz,Corp. Legal Counsel,UVRBF,yahoo
31177,31177,Mr. Chin Huat Lee,Head of Bus. Systems & Information Technology,IOIOF,yahoo
31178,31178,Mr. Daniel Fitzgerald,Chief Operating Officer,LNEGY,yahoo
31179,31179,Julie Athanasoff,Group Mang. Legal & Joint Company Sec.,OZMLF,yahoo
31180,31180,Ms. Melissa Anastasiou,Gen. Counsel,NZTCF,yahoo
31181,31181,Ms. Anne Patricia C. Go,VP for Advter. & Marketing Services,UVRBF,yahoo
31182,31182,Kari-Lyn Moore,VP & Chief Accounting Officer,NVST,yahoo
31183,31183,Mr. Raymond W. Ferris,"CEO, Pres & Corp. Director",WFG,yahoo
31184,31184,Mr. Edward Westropp,VP of Investor Relations,LNEGY,yahoo
31185,31185,Mr. Takayuki Ueda,"CEO, Pres & Representative Director",IPXHY,yahoo
31186,31186,Sharon Lam,Group Mang. of Communications,OZMLF,yahoo
31187,31187,Ms. Leela Gantman,Corp. Relations & Sustainability Director,NZTCF,yahoo
31188,31188,Mr. Laurent Levan,Sr. VP of Corp. Devel. & External Affairs,UVRBF,yahoo
31189,31189,Mr. Christopher A. Virostek,CFO & VP of Fin.,WFG,yahoo
31190,31190,Mr. John C. Moten,VP of Investor Relations,NVST,yahoo
31191,31191,Ms. Henrika Frykman,VP of Legal & Corp. Sec.,LNEGY,yahoo
31192,31192,"Mr. Richard Hedstrom BComm, ASIA",Head of Corp. Devel.,OZMLF,yahoo
31193,31193,Mr. Daisuke Yamada,"Managing Exec. Officer, Sr. VP of Fin. & Accounting and Director",IPXHY,yahoo
31194,31194,Ms. Elisa O. Abalajon,Chief HR Officer,UVRBF,yahoo
31195,31195,Mr. Matthew Bain,Marketing Director,NZTCF,yahoo
31196,31196,Mr. Sean P. McLaren,Chief Operating Officer,WFG,yahoo
31197,31197,Mr. David Michelis,VP Commodities Trading & Marketing,LNEGY,yahoo
31198,31198,Mr. Mischa M. Reis,Sr. VP of Strategy & Corp. Devel.,NVST,yahoo
31199,31199,Sheila Chan,Gen. Mang. of Marketing & Sales,OZMLF,yahoo
31200,31200,Mr. Katsuma Kobayashi,"Pres, CEO, GM of Construction Bus. Headquarters & Representative Director",DITTF,yahoo
31201,31201,Ms. Heather Polglase,HR Director,NZTCF,yahoo
31202,31202,Mr. Christopher D. McIver,Sr. VP of Marketing & Corp. Devel.,WFG,yahoo
31203,31203,Mr. Nobuharu Sase,"Managing Exec. Officer, Sr. VP of Gen. Admin. & Director",IPXHY,yahoo
31204,31204,Mr. Sean Reddy,VP of HR & Shared Services,LNEGY,yahoo
31205,31205,Mr. Curt W. Bludworth,Sr. VP & Chief HR Officer,NVST,yahoo
31206,31206,Mr. Patrick Henry C. Go,Exec. VP & Director,UVRBF,yahoo
31207,31207,"Mr. Mikael Staffas M.Sc., MBA",Pres & CEO,BDNNY,yahoo
31208,31208,"Ms. Fiona Blakely M.B.A., M.Sc.",People Exec.,OZMLF,yahoo
31209,31209,Mr. Kei Takeuchi,"MD, GM of West Japan Constraction Bus. Headquarters & Director",DITTF,yahoo
31210,31210,Ms. Kristin FÃ¦rÃ¸vik,Managing Director - Norway,LNEGY,yahoo
31211,31211,Mr. Chuck H. Watkins,Vice-Pres of Capital & Technology,WFG,yahoo
31212,31212,Mr. Jeff Latch,Head of Spark Sport,NZTCF,yahoo
31213,31213,Mr. Takahiko Ikeda,"SEVP, SVP of Technical Headquarters, Hydrogen & CCUS Devp. Office, HSE & Compliance and Director",IPXHY,yahoo
31214,31214,Mr. Filippo Impieri,Sr. VP of Special Markets,NVST,yahoo
31215,31215,Mr. HÃ¥kan Gabrielsson,Chief Financial Officer,BDNNY,yahoo
31216,31216,Ms. Tania Davey,Chief Transformation Officer,OZMLF,yahoo
31217,31217,Mr. Shuji Kawai,"MD, GM of Corp. Management Headquarters, GM of Subsidiary Bus. Headquarters & Director",DITTF,yahoo
31218,31218,Mr. Robert Eriksson,Head of Media Communications,LNEGY,yahoo
31219,31219,Mr. Robert B. Winslow C.F.A.,Director of Investor Relations & Corp. Devel.,WFG,yahoo
31220,31220,Mr. Kimihisa Kittaka,"Sr. Managing Exec. Officer, SVP of Corp. Strategy & Planning, Legal Affairs & Director",IPXHY,yahoo
31221,31221,Mr. GÃ¶ran KÃ¶rdel,Chief Information Officer,BDNNY,yahoo
31222,31222,Ms. Heather Graham,Chief Exec. Officer of CCL,NZTCF,yahoo
31223,31223,Tsukasa Okamoto,Exec. Officer & GM of Accounting Department,DITTF,yahoo
31224,31224,Ms. Rozlin Hassan,Head of Petroleum Engineering for Malaysia,LNEGY,yahoo
31225,31225,Mr. Alan Anthony Caputo,VP of HR,WFG,yahoo
31226,31226,Mr. Olof Grenmark,Director Investor Relations,BDNNY,yahoo
31227,31227,Mr. William Patrick Foley II,Exec. Chairman,DNB,yahoo
31228,31228,Mr. Seiya Ito,"Sr. EVP, Sr. VP of Oceania Projects, Head of Overseas Projects & Director",IPXHY,yahoo
31229,31229,Masayoshi Tanaka,Exec. Officer,DITTF,yahoo
31230,31230,Mr. D'Arcy Robert Henderson,"Vice-Pres, Canadian Woodland Operations",WFG,yahoo
31231,31231,Mr. Klas Nilsson,Director of Group Communications,BDNNY,yahoo
31232,31232,Mr. Anthony M. Jabbour,CEO & Director,DNB,yahoo
31233,31233,Atsushi Sakamoto,Managing Exec. Officer & GM of Strategic Projects Office,IPXHY,yahoo
31234,31234,Mr. Kanitsu Uchida,GM of Subsidiary Bus. Headquarters & Director,DITTF,yahoo
31235,31235,Mr. Peter C. Wijnbergen,Pres of Engineered Wood,WFG,yahoo
31236,31236,Mr. Bryan T. Hipsher,CFO & Treasurer,DNB,yahoo
31237,31237,Mr. Lars-GÃ¶ran BjÃ¶rkqvist,Head of New Bus. Area Zinc Smelting Operations,BDNNY,yahoo
31238,31238,Kimiya Hirayama,Managing Exec. Officer and Sr. VP of Domestic Exploration & Production,IPXHY,yahoo
31239,31239,Ms. Robin E. Lampard,Sr. VP of Fin.,WFG,yahoo
31240,31240,Shouji Yamada,Exec. Officer & GM of West Kanto Area Construction Bus. Department,DITTF,yahoo
31241,31241,Mr. Joseph A. Reinhardt III,Chief Legal Officer,DNB,yahoo
31242,31242,Mr. Bjorn Stenecker,Chief Procurement Officer,BDNNY,yahoo
31243,31243,Mr. Shigeharu Yajima,"Sr. Managing Exec. Officer, Sr. VP of Global Energy Marketing & Director",IPXHY,yahoo
31244,31244,Kazunori Fukuda,Exec. Officer,DITTF,yahoo
31245,31245,Dr. Stephen C. Daffron,Sr. Advisor,DNB,yahoo
31246,31246,Mr. Stefan Romedahl,Pres of Boliden Mines,BDNNY,yahoo
31247,31247,Yoshiro Ishii,"Managing Exec. Officer, SVP of Renewable Energy & New Bus.",IPXHY,yahoo
31248,31248,Takashi Suzuki,Exec. Officer & GM of Chukyo Area Construction Bus. Department,DITTF,yahoo
31249,31249,Mr. Anthony Pietrontone Jr.,Chief Accounting Officer & Corp. Controller,DNB,yahoo
31250,31250,Mr. Daniel Peltonen,Pres of Boliden Smelters,BDNNY,yahoo
31251,31251,Mr. George L. Holm,"Pres, Chairman & CEO",PFGC,yahoo
31252,31252,Mr. Michael Manos,Chief Technology Officer,DNB,yahoo
31253,31253,Eiji Okamoto,Exec. Officer,DITTF,yahoo
31254,31254,Mr. James D. Hope,Exec. VP & CFO,PFGC,yahoo
31255,31255,Ms. Debra Winkler McCann,Sr. VP of Investor Relations & Treasurer,DNB,yahoo
31256,31256,Ms. Stephane Pallez,"Chairman, Pres & CEO",LFDJF,yahoo
31257,31257,Mr. Allen Brent King,"Sr. VP, Gen. Counsel & Sec.",PFGC,yahoo
31258,31258,Mr. Brian Alster,Gen. Mang. of Third-Party Risk & Compliance,DNB,yahoo
31259,31259,Mr. Stephen Andrew Carter,Group Chief Exec. & Exec. Director,IFPJF,yahoo
31260,31260,Mr. Man Bok Sze,Exec. Chairman,HEGIY,yahoo
31261,31261,Pascal Chaffard,"Exec. Vice-Pres of Fin., Performance & Strategy",LFDJF,yahoo
31262,31262,Mr. Patrick T. Hagerty,Exec. VP & CEO of Vistar,PFGC,yahoo
31263,31263,Ms. Michele Caselnova,Chief Communications Officer & Chief of Staff,DNB,yahoo
31264,31264,Mr. Gareth Richard Wright,Group Fin. Director & Exec. Director,IFPJF,yahoo
31265,31265,Mr. Ching Lau Hui,CEO & Director,HEGIY,yahoo
31266,31266,Mr. Craig Howard Hoskins,Exec. VP and Pres & CEO of the Foodservice Segment,PFGC,yahoo
31267,31267,Xavier Ãtienne,Exec. Vice-Pres of Technology & International,LFDJF,yahoo
31268,31268,Mr. Patrick Martell,"COO, Chief Exec. of Informa Intelligence & Exec. Director",IFPJF,yahoo
31269,31269,Mr. Da Zuo Xu,CEO of Capital Operation & Investment Management Department and Exec. Director,HEGIY,yahoo
31270,31270,Ms. Christine Ranney Vlahcevic,Chief Accounting Officer & VP,PFGC,yahoo
31271,31271,Ms. Nadia Faure CPA,"Sec., Director of Investor Relations and M&A",LFDJF,yahoo
31272,31272,Mr. Simon Hollins,Group CIO & CISO,IFPJF,yahoo
31273,31273,Mr. Chun Man Xu,Exec. Director,HEGIY,yahoo
31274,31274,Mr. Donald S. Bulmer,Sr. VP & Chief Information Officer,PFGC,yahoo
31275,31275,Ms. Elisabeth MonÃ©gier du Sorbier,Director of Legal Affairs,LFDJF,yahoo
31276,31276,Mr. Richard Menzies-Gow,"Director of Investor Relations, Corp. Communications & Brand",IFPJF,yahoo
31277,31277,Mr. Wai Leung Li,"CFO, Company Sec. & Exec. Director",HEGIY,yahoo
31278,31278,Bill Marshall C.F.A.,VP of Investor Relations,PFGC,yahoo
31279,31279,Mr. Charles Lantieri,Deputy Chief Exec. Officer,LFDJF,yahoo
31280,31280,Mr. Rupert John Joseph Hopley,Group Gen. Counsel & Company Sec.,IFPJF,yahoo
31281,31281,Mr. Shui Shen Xu,"COO, CEO of Operation Service Centre, Director of Sales & Exec. Director",HEGIY,yahoo
31282,31282,Cecile Lage,"Exec. Vice-Pres of Lottery Bus., Entertainment Acceleration Bus. & Customers Dept",LFDJF,yahoo
31283,31283,Trisha Meade,Director of Communications & Engagement,PFGC,yahoo
31284,31284,Mr. Peter J. Miller,Corp. Devel. Director,IFPJF,yahoo
31285,31285,Patrick Buffard,"Exec. Vice-Pres of Offline Distribution, Sport Bus. Unit, Media, TV Prod & Events",LFDJF,yahoo
31286,31286,Mr. Ching Shan Hung,Head of Purchasing Tender Assignments & Exec. Director,HEGIY,yahoo
31287,31287,Ms. Erika T. Davis,Sr. VP & Chief HR Officer,PFGC,yahoo
31288,31288,Ms. Sally Anne Ashford,Group HR Director,IFPJF,yahoo
31289,31289,Jonathan Gindt,Chief of Staff of CEO,LFDJF,yahoo
31290,31290,Mr. Ching Chi Hui,"Operation Management Dept. Director, Deputy CEO of Operation Service Centre & Exec. Director",HEGIY,yahoo
31291,31291,Mr. Hiromasa Amano,Pres & Representative Director,KAJMF,yahoo
31292,31292,Mr. Andrew Oliver Mullins,Chief Exec. of Informa Connect,IFPJF,yahoo
31293,31293,Pascal Chevremont,Gen. Economic & Financial Controller,LFDJF,yahoo
31294,31294,Mr. Takeshi Katsumi,"Sr. Exec. Officer, GM of Admin. Division & Director",KAJMF,yahoo
31295,31295,Mr. Wong Kim Sze,Exec. Director,HEGIY,yahoo
31296,31296,Dr. Ilham Kadri,"Chairman of the Exec. Committee, CEO & Non Independent Director",SVYSF,yahoo
31297,31297,Mr. Charles G. McCurdy,Chief Exec. Officer of Informa Markets,IFPJF,yahoo
31298,31298,Mr. Hiroshi Ishikawa,"Exec. VP, GM of Sales & Marketing Division and Director",KAJMF,yahoo
31299,31299,Mr. Wu Yu,CEO & Exec. Director,TPSRF,yahoo
31300,31300,Ms. Ying Liu,Deputy Chief Exec. Officer of Services Sharing Center,HEGIY,yahoo
31301,31301,Mr. Karim Hajjar,CFO & Member of the Exec. Committee,SVYSF,yahoo
31302,31302,Mr. Mitsuyoshi Nakamura,Sr. Advisor,KAJMF,yahoo
31303,31303,Rebecca Zhang,Head of Investor Relations,TPSRF,yahoo
31304,31304,Mr. Augusto Di Donfrancesco,Pres of Specialty Polymers & Member of the Exec. Committee,SVYSF,yahoo
31305,31305,Mr. Masayasu Kayano,"Exec. VP, GM of Civil Engineering Management Division & Representative Director",KAJMF,yahoo
31306,31306,Mr. Qiang Zhang,VP,TPSRF,yahoo
31307,31307,Mr. Herve Tiberghien,Chief People Officer & Member of Exec. Committee,SVYSF,yahoo
31308,31308,Mr. Keisuke Koshijima,"Exec. VP, GM of Overseas Operations Division & Representative Director",KAJMF,yahoo
31309,31309,Mr. Theodore L. Harris,"Chairman, CEO & Pres",BCPC,yahoo
31310,31310,Mr. Zhong Tian,VP,TPSRF,yahoo
31311,31311,Mr. Marc Chollet,GM of Strategy & Member of the Exec. Committee,SVYSF,yahoo
31312,31312,Takao Nomura,Exec. VP & GM of Yokohama Branch,KAJMF,yahoo
31313,31313,Mr. Carl Martin Bengtsson,CFO & Treasurer,BCPC,yahoo
31314,31314,Mr. Xiaoji Chai,VP,TPSRF,yahoo
31315,31315,Mr. Dominikus Golsong,Group Gen. Counsel & Member of Exec. Committee,SVYSF,yahoo
31316,31316,Hitoshi Ito,Sr. Exec. Officer & Deputy GM of Building Construction Management Division,KAJMF,yahoo
31317,31317,Mr. James D. Rollins III,Chairman & CEO,CADE,yahoo
31318,31318,Mr. Kam Kwan Leung FCPA,Exec. Director & Company Sec.,TPSRF,yahoo
31319,31319,Mr. Mark A. Stach,Gen. Counsel & Corp. Sec.,BCPC,yahoo
31320,31320,Mr. Geoffroy Raskin,Head of Investor Relations,SVYSF,yahoo
31321,31321,Mr. Christopher A. Bagley,Pres,CADE,yahoo
31322,31322,Mr. Toshinobu Nakatani,Advisor,KAJMF,yahoo
31323,31323,Mr. James C. Hyde,Sr. VP and GM of Human Nutrition & Health,BCPC,yahoo
31324,31324,Ms. Jodi Allen,Head of Investor Relations,SVYSF,yahoo
31325,31325,Koichi Matsuzaki,Exec. VP & GM of Building Construction Management Division,KAJMF,yahoo
31326,31326,Mr. Charles J. Pignuolo,Chief Legal Officer,CADE,yahoo
31327,31327,Nathalie van Ypersele,Head of Communications & GM of Communication,SVYSF,yahoo
31328,31328,Mr. Michael John Meyer,Pres of Banking Services,CADE,yahoo
31329,31329,Mr. Dongchen Cai,Exec. Chairman & CEO,CHJTF,yahoo
31330,31330,Ms. An Nuyttens,Pres of The Silica Global Bus. Unit,SVYSF,yahoo
31331,31331,Mr. Paul B. Murphy Jr.,Exec. Vice Chairman,CADE,yahoo
31332,31332,Mr. Cuilong Zhang,Vice-Chairman & Rotating CEO,CHJTF,yahoo
31333,31333,Ms. Valerie C. Toalson,Sr. EVP & CFO,CADE,yahoo
31334,31334,Mr. Kin Man Chak,Exec. Director,CHJTF,yahoo
31335,31335,Mr. Ralph Dommermuth,"Founder, CEO & Member of the Management Board",UDIRF,yahoo
31336,31336,Mr. Jeffrey William Jaggers,Chief Operating Officer,CADE,yahoo
31337,31337,Mr. Weidong Pan,Exec. Director,CHJTF,yahoo
31338,31338,Mr. Martin Mildner,Group CFO & member of Management Board,UDIRF,yahoo
31339,31339,Mr. Will Fisackerly,Exec. VP & Director of Corp. Fin.,CADE,yahoo
31340,31340,Mr. Huaiyu Wang,Exec. Director,CHJTF,yahoo
31341,31341,Mr. Thomas D. Clark,Chief Information Officer,CADE,yahoo
31342,31342,Ms. Ira Noviarti,Pres Director,UNLRF,yahoo
31343,31343,Mr. Dominic Grossman,Sr. Investor Relations Mang.,UDIRF,yahoo
31344,31344,Mr. Zhenguo Wang,Exec. Director,CHJTF,yahoo
31345,31345,Mr. Arif Hudaya,CFO & Director of Fin.,UNLRF,yahoo
31346,31346,Ms. Cathy S. Freeman,"Sr. EVP, Chief Admin. Officer & Sec.",CADE,yahoo
31347,31347,"Mr. Pekka Vauramo M.Sc., M.Sc (Mining)","Pres, CEO & Chairman of the Exec. Team",OUKPY,yahoo
31348,31348,Mr. Chunlei Li,Exec. Director & Chief Scientist,CHJTF,yahoo
31349,31349,Dr. Rolf Breidenbach,"Chairman of Management Board, Pres & CEO of Hella GeschÃ¤ftsfÃ¼hrungsgesellschaft mbH",HLKHF,yahoo
31350,31350,Mr. Marcus Schaps,Head of Press and PR,UDIRF,yahoo
31351,31351,Dr. Johann Strobl,Chairman of the Management Board & CEO,RAIFY,yahoo
31352,31352,Mahardhika Ayudhia,Head of FET & Corp. Fin.,UNLRF,yahoo
31353,31353,"Ms. Eeva Sipila CEFA, M.Sc (Econ), M.Sc.","CFO, Deputy CEO & Member of the Exec. Team",OUKPY,yahoo
31354,31354,Mr. Ulric Bernard Schaferbarthold,MD of Fin. & Controlling and Member of Management Board - Hella GeschÃ¤ftsfÃ¼hrungsgesellschaft mbH,HLKHF,yahoo
31355,31355,Mr. Stephan Gramkow,Investor Relations Officer,UDIRF,yahoo
31356,31356,Dr. Qingxi Wang,Exec. Director,CHJTF,yahoo
31357,31357,Magistrate Peter Lennkh,Member of Management Board & Corp. Banking Exec.,RAIFY,yahoo
31358,31358,Mr. Espen Gundersen,Deputy CEO & CFO,TMRAY,yahoo
31359,31359,Padwestiana Kristanti,Head of Corp. Controller & Investor Relations,UNLRF,yahoo
31360,31360,Mr. Markku Simula,Pres of Aggregates & Member of the Exec. Team,OUKPY,yahoo
31361,31361,Dr. Frank Huber,MD of Automotive Lighting & Member of Management Board - Hella GeschÃ¤ftsfÃ¼hrungsgesellschaft mbH,HLKHF,yahoo
31362,31362,Magistrate Andreas Gschwenter,"COO, Chief Information Officer & Member of Management Board",RAIFY,yahoo
31363,31363,Dr. Hao Jiang,Exec. Director,CHJTF,yahoo
31364,31364,Ms. Reski Damayanti,"Gen. Counsel, Corp. Sec. & Director",UNLRF,yahoo
31365,31365,Mr. Harald Henriksen,Exec. VP & Head of Bus. Area Collection Solutions,TMRAY,yahoo
31366,31366,Mr. Jari Algars M.Sc.,Pres of Metals & Member of Exec. Team,OUKPY,yahoo
31367,31367,Mr. Bjorn Twiehaus,Member of Management Board & Automotive Electronics,HLKHF,yahoo
31368,31368,Dr. Hannes Mosenbacher,Chief Risk Officer & Member of Management Board,RAIFY,yahoo
31369,31369,Mr. Jinxu Wang,Sr. VP,CHJTF,yahoo
31370,31370,Ms. Kristy Nelwan,Head of Gen. Communication,UNLRF,yahoo
31371,31371,Mr. Volker Rehrmann,"Exec. VP and Head of Recycling, Mining & Circular Economy",TMRAY,yahoo
31372,31372,Mr. Uffe Hansen,Pres of Recycling & Member of the Exec. Team,OUKPY,yahoo
31373,31373,Dr. Andrii Stepanenko,Member of Management Board & Retail Banking Exec.,RAIFY,yahoo
31374,31374,Dr. Lea Corzilius,Member of Management Board - Bus. Division Lighting & HR,HLKHF,yahoo
31375,31375,Mr. Willy Saelan,Director of HR & Director,UNLRF,yahoo
31376,31376,Mr. Michel Picandet,Exec. VP & Head of TOMRA Food,TMRAY,yahoo
31377,31377,Mr. Markku Terasvasara,"Pres of Minerals Bus. Area, Deputy CEO & Member of the Exec. Team",OUKPY,yahoo
31378,31378,Mr. Lukasz Janusz Januszewski,Member of Management Board & Markets & Investment Banking Exec.,RAIFY,yahoo
31379,31379,Ms. Michaela Bittner,Sec. & Member of Supervisory Board,HLKHF,yahoo
31380,31380,Ms. Enny Hartati Sampurno,Director of Integrated Operations & Director,UNLRF,yahoo
31381,31381,Ms. Helena Dreisig,Head of People & Organisation - TOMRA Group and TOMRA Food,TMRAY,yahoo
31382,31382,Ms. Nina Kiviranta,"Gen. Counsel, Member of Exec. Team & Sec. of the Board",OUKPY,yahoo
31383,31383,Magistrate Michael Hollerer,Chief Financial Officer,RAIFY,yahoo
31384,31384,Mr. Marco Dobrich,Head of Sensors & the Technical Centre,HLKHF,yahoo
31385,31385,Ms. Tove Andersen,Pres & CEO,TMRAY,yahoo
31386,31386,Mr. Akhmad Saeful,Head of Supply Chain Fin. & Transformation,UNLRF,yahoo
31387,31387,Mr. Sami Takaluoma M.Sc.,Pres of Services Bus. Area & Member of the Exec. Team,OUKPY,yahoo
31388,31388,Mr. Harald SchÃ¶nauer,Head of Investment Banking,RAIFY,yahoo
31389,31389,Mr. Carsten Roch,Head of Assisted & Automated Driving,HLKHF,yahoo
